Brand,Car Model,Car Name,Car Transmission,KM driven,Owner Type,Fuel Type,Registration ID,Monthly EMI,Car Price,Downpayment Amount,Location,City
Tata,2019,NEXON XZA PLUS DIESEL,Automatic,51506,2nd,Diesel,MH04-KD4586,16445,864000,0,Goregaon,Mumbai
Hyundai,2017,Creta SX PLUS AT 1.6 PETROL,Automatic,90305,1st,Petrol,MH46-BA5115,16350,859000,0,Goregaon,Mumbai
Toyota,2017,Corolla Altis VL CVT PETROL,Automatic,61520,1st,Petrol,MH47-AB1659,20195,1061000,0,Mulund West,Mumbai
Hyundai,2018,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,45213,1st,Petrol,MH05-DS4309,9228,472000,0,Mulund West,Mumbai
Maruti,2017,Celerio VXI CNG,Manual,49606,1st,CNG,MH05-DH0982,8387,429000,0,Seawood,Mumbai
Skoda,2018,Rapid STYLE 1.5 TDI AT,Automatic,119830,1st,Diesel,MH47-AG9110,15800,710000,0,Mulund West,Mumbai
Honda,2017,Jazz 1.2L I-VTEC SV,Manual,25602,2nd,Petrol,MH03-CS5463,9228,472000,0,Goregaon,Mumbai
Hyundai,2022,GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,Automatic,16539,1st,Petrol,MH01-DX8764,15406,788000,0,Goregaon,Mumbai
Hyundai,2011,i10 SPORTZ 1.2,Manual,30375,3rd,Petrol,MH03-AZ4909,10497,223000,0,Goregaon,Mumbai
Maruti,2023,BREZZA ZXI SMART HYBRID,Manual,10117,1st,Petrol,MH47-BK5276,23907,1256000,0,Goregaon,Mumbai
Skoda,2013,Rapid ACTIVE 1.6 MPI MT PLUS,Manual,90993,1st,Petrol,MH02-DG8274,9533,362000,0,Mulund West,Mumbai
Maruti,2012,Wagon R 1.0 VXI,Manual,43569,2nd,Petrol,MH02-CL4274,8281,249000,0,Seawood,Mumbai
Volkswagen,2012,Vento HIGHLINE 1.6 MPI,Manual,93393,1st,Petrol,MH01-BG2582,10595,319000,0,Mulund West,Mumbai
Hyundai,2019,Creta SX 1.6 PETROL,Manual,70430,2nd,Petrol,MH03-DG2416,16674,876000,0,Goregaon,Mumbai
Tata,2019,NEXON XZA PLUS PETROL,Automatic,61806,1st,Petrol,MH47-AN2319,15425,789000,0,Mulund West,Mumbai
Honda,2018,WR-V 1.2L I-VTEC VX MT,Manual,45344,1st,Petrol,MH47-AG7888,12375,633000,0,Seawood,Mumbai
Hyundai,2017,Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT,Automatic,40049,2nd,Petrol,MH04-JB2917,10147,519000,0,Goregaon,Mumbai
Tata,2019,NEXON XZA PLUS PETROL,Automatic,18707,1st,Petrol,MH01-DE5189,16202,851000,0,Goregaon,Mumbai
Maruti,2020,S PRESSO VXI CNG,Manual,66992,1st,CNG,MH04-KL4761,8250,422000,0,Mulund West,Mumbai
Hyundai,2013,i10 SPORTZ 1.2,Manual,72416,1st,Petrol,MH02-CW6568,7373,280000,0,Goregaon,Mumbai
Honda,2015,City 1.5L I-VTEC SV,Manual,41887,2nd,Petrol,MH05-CH4903,10068,515000,0,Goregaon,Mumbai
Hyundai,2014,Xcent S 1.2,Manual,42400,1st,Petrol,MH41-V5956,9076,408000,0,Seawood,Mumbai
Hyundai,2018,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,32331,1st,Petrol,MH01-DE2414,9795,501000,0,Goregaon,Mumbai
Maruti,2021,New Wagon-R LXI CNG 1.0,Manual,30981,1st,CNG,MH05-EJ9858,11887,608000,0,Mulund West,Mumbai
Hyundai,2015,i10 MAGNA 1.1,Manual,55760,2nd,Petrol,MH02-DW3371,6172,316000,0,Seawood,Mumbai
Maruti,2019,IGNIS ALPHA 1.2,Manual,22343,2nd,Petrol,MH01-DE9245,10577,541000,0,Goregaon,Mumbai
Hyundai,2017,Creta E PLUS 1.6 PETROL,Manual,101128,2nd,Petrol,MH01-CP8949,15905,715000,0,Mulund West,Mumbai
Tata,2018,NEXON XZA PLUS DIESEL DUAL TONE,Automatic,104792,1st,Diesel,MH48-AW9583,15794,710000,0,Mulund West,Mumbai
Maruti,2022,New Wagon-R ZXI 1.2,Manual,4466,1st,Petrol,MH47-BB6241,12821,656000,0,Goregaon,Mumbai
Volkswagen,2018,Vento HIGHLINE PLUS 1.5 AT 16 ALLOY,Automatic,70205,2nd,Diesel,MH02-EZ6562,15303,803999,0,Goregaon,Mumbai
Maruti,2017,Wagon R 1.0 VXI AMT,Automatic,78285,1st,Petrol,MH47-Q6548,7622,390000,0,Goregaon,Mumbai
Honda,2015,Jazz 1.2L I-VTEC V AT,Automatic,63245,1st,Petrol,MH04-GZ5404,9697,496000,0,Mulund West,Mumbai
Jeep,2018,Compass LONGITUDE 2.0 DIESEL,Manual,44734,2nd,Diesel,MH02-EU2730,21185,1113000,0,Mulund West,Mumbai
Maruti,2015,Wagon R 1.0 LXI CNG,Manual,64970,1st,CNG,MH12-MB5538,9428,358000,0,Seawood,Mumbai
Volkswagen,2016,Ameo HIGHLINE1.2L,Manual,35143,1st,Petrol,MH04-HU1583,10029,513000,0,Goregaon,Mumbai
Tata,2022,TIGOR XZ PLUS CNG,Manual,5837,1st,CNG,MH05-FB2647,15760,827999,0,Goregaon,Mumbai
Jeep,2019,Compass LIMITED PLUS PETROL AT,Automatic,36921,1st,Petrol,MH03-DG5007,28589,1502000,0,Goregaon,Mumbai
Hyundai,2017,Creta E PLUS 1.6 PETROL,Manual,75175,1st,Petrol,MH04-HX5696,14897,762000,0,Mulund West,Mumbai
Hyundai,2017,Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT,Automatic,25723,1st,Petrol,MH47-W8580,10948,560000,0,Mulund West,Mumbai
Mahindra,2019,XUV300 W8 1.5 DIESEL,Manual,51938,1st,Diesel,MH02-FE2491,16826,884000,0,Mulund West,Mumbai
Toyota,2019,Glanza G CVT,Automatic,21695,1st,Petrol,MH47-AN6082,14233,728000,0,Seawood,Mumbai
Jeep,2018,Compass LIMITED (O) 1.4 PETROL AT,Automatic,82809,1st,Petrol,MH02-EZ2906,21128,1110000,0,Goregaon,Mumbai
Hyundai,2019,NEW SANTRO SPORTZ CNG,Manual,70159,1st,CNG,MH04-KD0281,9795,501000,0,Seawood,Mumbai
Maruti,2019,Ciaz ALPHA AT 1.5 SHVS PETROL,Automatic,66269,2nd,Petrol,MH05-EA1393,13881,710000,0,Goregaon,Mumbai
Hyundai,2019,NEW SANTRO SPORTZ CNG,Manual,73820,1st,CNG,MH05-DS9073,10010,512000,0,Mulund West,Mumbai
Tata,2021,TIGOR XZA PLUS PETROL,Automatic,39046,1st,Petrol,MH04-KR4691,13763,704000,0,Goregaon,Mumbai
Mahindra,2022,XUV300 W6 1.5 DIESEL AMT,Automatic,11461,1st,Diesel,MH05-FB3619,21242,1116000,0,Mulund West,Mumbai
Maruti,2014,Celerio VXI AMT,Automatic,76296,1st,Petrol,MH04-GJ7034,7207,324000,0,Mulund West,Mumbai
Maruti,2022,New Wagon-R LXI CNG 1.0,Manual,33292,1st,CNG,MH47-BB9573,12493,639000,0,Goregaon,Mumbai
Maruti,2020,Ciaz ALPHA AT 1.5 SHVS PETROL,Automatic,31021,1st,Petrol,MH47-BF4533,17150,901000,0,Mulund West,Mumbai
Maruti,2021,Ciaz DELTA AT 1.5 SHVS PETROL,Automatic,29291,1st,Petrol,MH04-KR5936,17188,902999,0,Seawood,Mumbai
Toyota,2020,Glanza V CVT,Automatic,56916,1st,Petrol,MH47-AN8831,14213,727000,0,Goregaon,Mumbai
MG,2019,HECTOR SHARP 1.5 DCT PETROL,Automatic,45878,1st,Petrol,MH01-DK7299,27466,1443000,0,Seawood,Mumbai
Hyundai,2017,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,41051,1st,Petrol,MH47-W3186,8387,429000,0,Goregaon,Mumbai
Maruti,2019,New Wagon-R VXI 1.2,Manual,37678,1st,Petrol,MH47-AN3125,9599,491000,0,Mulund West,Mumbai
Maruti,2019,Ciaz DELTA AT 1.5 SHVS PETROL,Automatic,54408,2nd,Petrol,MH47-AG8212,13587,695000,0,Mulund West,Mumbai
Maruti,2012,Swift Dzire ZXI,Manual,60719,1st,Petrol,MH01-BF4257,12190,367000,0,Seawood,Mumbai
Maruti,2015,Wagon R 1.0 LXI CNG,Manual,81560,1st,CNG,MH02-DZ0149,9270,352000,0,Seawood,Mumbai
Maruti,2021,Ciaz ALPHA AT 1.5 SHVS PETROL,Automatic,33706,1st,Petrol,MH03-DK9751,18768,986000,0,Goregaon,Mumbai
Nissan,2013,Micra XV CVT,Automatic,36761,1st,Petrol,MH02-CZ8562,9401,357000,0,Goregaon,Mumbai
Maruti,2019,S PRESSO VXI+,Manual,4296,1st,Petrol,MH46-BQ4733,8680,444000,0,Mulund West,Mumbai
Hyundai,2014,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,35272,1st,Petrol,MH01-BU6737,9031,405999,0,Goregaon,Mumbai
Maruti,2020,S PRESSO VXI CNG,Manual,26321,1st,CNG,MH05-EJ1359,8954,458000,0,Goregaon,Mumbai
Hyundai,2012,i10 SPORTZ 1.2,Manual,118765,1st,Petrol,MH05-BL2011,8204,247000,0,Mulund West,Mumbai
Toyota,2019,Glanza V CVT,Automatic,15816,1st,Petrol,MH47-AN4945,15503,793000,0,Goregaon,Mumbai
Hyundai,2017,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,21635,1st,Petrol,MH43-BK1841,9247,473000,0,Goregaon,Mumbai
Jeep,2018,Compass LIMITED (O) 1.4 PETROL AT,Automatic,38696,2nd,Petrol,MH03-DA0504,25068,1317000,0,Goregaon,Mumbai
Maruti,2020,S PRESSO VXI PLUS AMT,Automatic,34771,1st,Petrol,MH47-AU4208,8778,449000,0,Mulund West,Mumbai
Maruti,2014,Wagon R 1.0 LXI CNG,Manual,83278,1st,CNG,MH02-DJ9285,10810,325000,0,Mulund West,Mumbai
Honda,2019,WR-V 1.2L I-VTEC VX MT,Manual,70985,1st,Petrol,MH47-AG9733,13333,682000,0,Mulund West,Mumbai
Toyota,2018,Corolla Altis VL CVT PETROL,Automatic,77581,2nd,Petrol,MH01-DB3533,19529,1026000,0,Mulund West,Mumbai
Maruti,2020,Ciaz ALPHA AT 1.5 SHVS PETROL,Automatic,23697,1st,Petrol,MH02-FJ3525,17416,915000,0,Goregaon,Mumbai
Skoda,2013,Rapid AMBITION 1.6 TDI CR MT PLUS,Manual,81468,1st,Diesel,MH02-DG1746,14681,442000,0,Mulund West,Mumbai
Maruti,2021,Ciaz DELTA AT 1.5 SHVS PETROL,Automatic,16992,1st,Petrol,MH04-KR3239,18425,968000,0,Seawood,Mumbai
Maruti,2015,Wagon R 1.0 LXI CNG,Manual,58961,1st,CNG,MH05-CM2848,9796,372000,0,Mulund West,Mumbai
Hyundai,2020,GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,Automatic,11665,1st,Petrol,MH01-DP2693,14213,727000,0,Mulund West,Mumbai
Mahindra,2021,XUV300 W8 (O) 1.2 PETROL AMT,Automatic,41278,1st,Petrol,MH03-DU1760,20957,1101000,0,Mulund West,Mumbai
Mahindra,2022,XUV300 W8 (O) 1.2 PETROL AMT,Automatic,20405,1st,Petrol,MH04-KW9073,21915,1151000,0,Goregaon,Mumbai
Hyundai,2018,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,20257,2nd,Petrol,MH43-BN3791,10088,516000,0,Mulund West,Mumbai
Maruti,2014,Alto 800 LXI,Manual,40797,1st,Petrol,MH02-DS6160,5116,229999,0,Goregaon,Mumbai
Hyundai,2016,Creta SX PLUS 1.6 PETROL,Manual,69147,1st,Petrol,MH01-CH6341,13998,716000,0,Goregaon,Mumbai
Maruti,2021,New Wagon-R LXI CNG 1.0,Manual,13032,1st,CNG,MH05-EQ3470,12297,629000,0,Mulund West,Mumbai
KIA,2022,SELTOS HTK PLUS 1.5 IMT,Manual,15485,2nd,Petrol,MH02-FR4672,22041,1158000,0,Mulund West,Mumbai
Tata,2019,Harrier XM 2.0L KRYOTEC,Manual,44103,2nd,Diesel,MH05-EA5695,20290,1066000,0,Mulund West,Mumbai
Maruti,2015,Wagon R 1.0 LXI CNG,Manual,11847,1st,CNG,MH03-BS9856,8901,338000,0,Goregaon,Mumbai
KIA,2020,SONET GTX PLUS 1.0 IMT,Manual,48448,1st,Petrol,MH47-AU4591,18520,973000,0,Mulund West,Mumbai
MG,2021,HECTOR SHARP 1.5 DCT PETROL,Automatic,20465,1st,Petrol,MH47-AY6976,28037,1473000,0,Goregaon,Mumbai
Jeep,2017,Compass LIMITED (O) 2.0 DIESEL,Manual,99924,1st,Diesel,MH04-HX8985,19091,1002999,0,Mulund West,Mumbai
Tata,2019,Harrier XZ 2.0L DUAL TONE,Manual,32810,1st,Diesel,MH12-RT7549,26702,1403000,0,Goregaon,Mumbai
Hyundai,2020,AURA SX PLUS 1.2 AMT CRDI,Manual,58033,2nd,Diesel,MH05-EA8831,13372,684000,0,Goregaon,Mumbai
Maruti,2015,Celerio VXI AMT,Automatic,73014,2nd,Petrol,MH02-DW5830,6530,334000,0,Goregaon,Mumbai
Volkswagen,2017,Ameo HIGHLINE1.2L PLUS 16 ALLOY,Manual,47924,1st,Petrol,MH01-DB1182,8915,455999,0,Seawood,Mumbai
Maruti,2016,Baleno DELTA CVT PETROL 1.2,Automatic,33929,1st,Petrol,MH01-CD8464,10498,537000,0,Mulund West,Mumbai
Honda,2015,Jazz 1.2L I-VTEC V AT,Automatic,12854,1st,Petrol,MH01-CD3249,9462,484000,0,Mulund West,Mumbai
Maruti,2023,Dzire ZXI Plus AMT,Automatic,12473,1st,Petrol,MH02-FY1811,16084,844999,0,Goregaon,Mumbai
Maruti,2019,S Cross ZETA 1.3,Manual,60610,1st,Diesel,MH03-DG7572,15307,803999,0,Goregaon,Mumbai
Hyundai,2014,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,56392,1st,Petrol,MH02-DN2418,7674,345000,0,Mulund West,Mumbai
Honda,2017,WR-V 1.2L I-VTEC VX MT,Manual,23037,1st,Petrol,MH02-EP7252,12356,632000,0,Mulund West,Mumbai
Maruti,2016,Baleno DELTA CVT PETROL 1.2,Automatic,48814,1st,Petrol,MH02-EK1912,9853,504000,0,Goregaon,Mumbai
Maruti,2018,Baleno ZETA CVT PETROL 1.2,Automatic,29002,2nd,Petrol,MH02-EZ5374,11065,566000,0,Mulund West,Mumbai
Maruti,2020,New Wagon-R ZXI 1.2 AMT,Automatic,24495,1st,Petrol,MH02-FJ3914,10733,549000,0,Seawood,Mumbai
Maruti,2012,Swift VXI,Manual,15045,1st,Petrol,MH03-BE4271,11226,338000,0,Mulund West,Mumbai
Maruti,2015,Baleno ZETA DIESEL 1.3,Manual,56687,1st,Diesel,MH04-GZ9727,13169,592000,0,Mulund West,Mumbai
Volkswagen,2015,Polo HIGHLINE1.2L,Manual,25818,3rd,Petrol,MH01-BY1910,7019,359000,0,Mulund West,Mumbai
Honda,2015,Jazz 1.2L I-VTEC V,Manual,89508,1st,Petrol,MH43-AT5477,8055,412000,0,Goregaon,Mumbai
Renault,2020,Kwid RXT 1.0 (O),Manual,46581,1st,Petrol,MH47-AU3928,8583,438999,0,Goregaon,Mumbai
Honda,2014,Brio VX AT,Automatic,69196,2nd,Petrol,MH03-BS4158,7808,351000,0,Goregaon,Mumbai
Hyundai,2016,Creta BASE 1.6 PETROL,Manual,53853,1st,Petrol,MH03-CB4217,13196,675000,0,Goregaon,Mumbai
Maruti,2017,Celerio VXI CNG,Manual,79682,1st,CNG,MH46-BA6336,8270,423000,0,Goregaon,Mumbai
Honda,2011,City 1.5L I-VTEC V AT,Automatic,65393,2nd,Petrol,MH02-CD2141,12992,276000,0,Mulund West,Mumbai
Hyundai,2014,Grand i10 ASTA AT 1.2 KAPPA VTVT,Automatic,59799,2nd,Petrol,MH02-DJ9891,7875,354000,0,Mulund West,Mumbai
Honda,2013,Brio S MT,Manual,49834,1st,Petrol,MH02-CW6729,7373,280000,0,Goregaon,Mumbai
Volkswagen,2016,Polo GT TSI AT,Automatic,15450,2nd,Petrol,MH01-CH3482,11887,608000,0,Mulund West,Mumbai
Maruti,2018,Swift VDI AMT,Automatic,69332,1st,Diesel,MH43-BN8216,12297,629000,0,Mulund West,Mumbai
Volkswagen,2015,Polo GT TSI AT,Automatic,54590,1st,Petrol,MH02-DW9309,11105,568000,0,Seawood,Mumbai
Tata,2020,NEXON XM SUNROOF PETROL,Manual,27627,1st,Petrol,MH04-KL5969,15093,772000,0,Goregaon,Mumbai
Ford,2018,Ecosport TITANIUM 1.5L PETROL,Manual,34481,2nd,Petrol,MH05-DS1018,11222,574000,0,Goregaon,Mumbai
Maruti,2021,New Wagon-R LXI CNG (O) 1.0,Manual,39613,1st,CNG,MH43-BY9261,12180,623000,0,Seawood,Mumbai
Hyundai,2013,i20 SPORTZ 1.2,Manual,79768,1st,Petrol,MH03-BJ5792,8163,310000,0,Mulund West,Mumbai
Hyundai,2013,i10 SPORTZ 1.2 AT,Automatic,28452,1st,Petrol,MH01-BG4717,8479,322000,0,Mulund West,Mumbai
Hyundai,2016,Creta S 1.6 PETROL,Manual,92165,1st,Petrol,MH02-EE9272,13451,688000,0,Goregaon,Mumbai
Honda,2019,Amaze 1.2L I-VTEC VX,Manual,57072,1st,Petrol,MH02-FE8337,11144,570000,0,Seawood,Mumbai
Hyundai,2014,Elite i20 SPORTZ 1.4 CRDI,Manual,55660,1st,Diesel,MH02-DN7785,13246,503000,0,Goregaon,Mumbai
Hyundai,2018,i20 Active 1.2 SX,Manual,78963,1st,Petrol,MH02-EU8435,11046,565000,0,Goregaon,Mumbai
Renault,2015,Kwid RXL,Manual,16816,2nd,Petrol,MH02-DZ7980,4438,227000,0,Seawood,Mumbai
Hyundai,2018,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,16777,1st,Petrol,MH04-JM0388,9943,509000,0,Mulund West,Mumbai
Maruti,2022,XL6 ZETA MT,Manual,9626,1st,Petrol,MH48-CC6497,19872,1044000,0,Mulund West,Mumbai
Maruti,2023,Swift VXI,Manual,9424,1st,Petrol,MH46-CH8335,13816,707000,0,Goregaon,Mumbai
Volkswagen,2013,Polo HIGHLINE1.2L,Manual,34416,1st,Petrol,MH01-BK5332,10007,380000,0,Seawood,Mumbai
Hyundai,2019,Elite i20 ASTA 1.2 CVT,Automatic,25590,2nd,Petrol,MH02-FE0827,12086,618000,0,Mulund West,Mumbai
Honda,2015,Brio VX MT,Manual,14489,2nd,Petrol,MH01-CD5422,6960,356000,0,Seawood,Mumbai
Maruti,2016,Vitara Brezza ZDI PLUS,Manual,85156,2nd,Diesel,MH04-HL0083,12805,655000,0,Mulund West,Mumbai
Maruti,2015,Celerio VXI,Manual,51010,1st,Petrol,MH47-A9365,5924,303000,0,Mulund West,Mumbai
Maruti,2013,Alto 800 LXI CNG,Manual,92492,2nd,CNG,MH02-CZ5255,8662,184000,0,Seawood,Mumbai
Maruti,2018,Dzire VXI AMT,Automatic,24209,1st,Petrol,MH01-DB0136,11261,576000,0,Goregaon,Mumbai
Mahindra,2018,TUV300 T6 PLUS,Manual,79816,1st,Diesel,MH03-DA1850,12669,648000,0,Goregaon,Mumbai
Hyundai,2015,i20 Active 1.2 SX,Manual,70716,1st,Petrol,MH04-GZ5595,8719,446000,0,Mulund West,Mumbai
Tata,2017,NEXON XZ PLUS PETROL,Manual,37976,1st,Petrol,MH02-EU0750,13079,669000,0,Goregaon,Mumbai
Maruti,2017,Baleno RS 1.0 PETROL,Manual,87788,1st,Petrol,MH05-DH3180,9501,486000,0,Mulund West,Mumbai
Hyundai,2017,New Elantra 1.6 SX AT O,Manual,47713,1st,Diesel,MH08-V6111,22632,1189000,0,Goregaon,Mumbai
Hyundai,2021,Creta SX (O) 1.4 TURBO DCT,Automatic,47162,2nd,Petrol,MH47-AY8383,27466,1443000,0,Goregaon,Mumbai
Toyota,2014,Etios Liva G,Manual,23674,1st,Petrol,MH01-BK6682,7407,333000,0,Seawood,Mumbai
Maruti,2017,Baleno ZETA DIESEL 1.3,Manual,34450,1st,Diesel,MH47-W8549,11409,584000,0,Goregaon,Mumbai
Maruti,2018,Wagon R 1.0 VXI AMT,Manual,34473,2nd,Petrol,MH02-EZ1446,7312,374000,0,Goregaon,Mumbai
Maruti,2016,Ertiga VXI CNG,Manual,63006,1st,CNG,MH02-EE4541,16065,722000,0,Goregaon,Mumbai
Tata,2022,PUNCH ACCOMPLISHED AMT,Automatic,8225,1st,Petrol,MH48-CC7194,14057,719000,0,Goregaon,Mumbai
Hyundai,2018,Elite i20 ASTA 1.4 CRDI (O),Manual,75355,2nd,Diesel,MH03-DA5405,13451,688000,0,Seawood,Mumbai
Hyundai,2019,Elite i20 MAGNA PLUS 1.2,Manual,25475,1st,Petrol,MH02-FE0014,10850,555000,0,Mulund West,Mumbai
Hyundai,2016,Elite i20 SPORTZ 1.2,Manual,16301,1st,Petrol,MH02-EK4009,10498,537000,0,Goregaon,Mumbai
Honda,2016,City 1.5L I-VTEC VX CVT,Automatic,92419,2nd,Petrol,MH01-CD8914,11398,583000,0,Goregaon,Mumbai
Hyundai,2019,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,20385,1st,Petrol,MH05-EA6289,9357,479000,0,Seawood,Mumbai
Hyundai,2013,i20 MAGNA (O) 1.2,Manual,96691,1st,Petrol,MH04-GE1248,7876,299000,0,Goregaon,Mumbai
Renault,2021,TRIBER RXZ AMT DUAL TONE,Automatic,17903,2nd,Petrol,MH14-JR3157,12962,663000,0,Goregaon,Mumbai
Hyundai,2014,Elite i20 SPORTZ 1.2,Manual,44599,3rd,Petrol,MH02-DS4595,8742,393000,0,Goregaon,Mumbai
Maruti,2019,New Wagon-R LXI CNG 1.0,Manual,34544,1st,CNG,MH05-EA0706,10010,512000,0,Mulund West,Mumbai
Maruti,2018,Celerio VXI CNG,Manual,71263,1st,CNG,MH05-DS6915,8192,419000,0,Mulund West,Mumbai
Honda,2019,City 1.5L I-VTEC VX CVT,Automatic,39198,2nd,Petrol,MH47-AG6878,15627,821000,0,Goregaon,Mumbai
Maruti,2017,Baleno ALPHA PETROL 1.2,Manual,22580,1st,Petrol,MH47-W4935,10655,545000,0,Goregaon,Mumbai
Hyundai,2016,Xcent S 1.2,Manual,42302,3rd,Petrol,MH01-CD7972,7116,364000,0,Mulund West,Mumbai
Renault,2022,TRIBER RXT AMT,Automatic,4506,1st,Petrol,MH04-LB1758,13411,686000,0,Goregaon,Mumbai
Honda,2012,Brio S MT,Manual,31562,1st,Petrol,MH03-BH2197,8403,252999,0,Seawood,Mumbai
Hyundai,2019,VENUE SX PLUS 1.0 TURBO DCT,Automatic,113432,1st,Petrol,MH01-DK7772,17611,810000,0,Goregaon,Mumbai
Ford,2015,Ecosport TITANIUM 1.5L PETROL AT,Manual,43157,1st,Petrol,MH01-BY9222,10010,512000,0,Goregaon,Mumbai
Maruti,2016,Swift Dzire VXI,Manual,49757,2nd,Petrol,MH02-EE8843,8837,451999,0,Mulund West,Mumbai
Honda,2020,City 1.5L I-VTEC VX CVT,Manual,26253,1st,Petrol,MH43-BU2718,19814,1041000,0,Goregaon,Mumbai
Maruti,2013,Wagon R 1.0 VXI,Manual,28109,1st,Petrol,MH04-GE0012,7215,274000,0,Mulund West,Mumbai
Honda,2015,City 1.5L I-VTEC VX,Manual,61150,1st,Petrol,MH02-DW9509,10498,537000,0,Seawood,Mumbai
Maruti,2016,Ertiga VDI SHVS,Manual,56645,1st,Diesel,MH43-AW2418,14643,749000,0,Mulund West,Mumbai
Hyundai,2016,Elite i20 SPORTZ 1.2,Manual,53377,1st,Petrol,MH02-EE5148,9990,511000,0,Goregaon,Mumbai
Hyundai,2013,i10 SPORTZ 1.2,Manual,37955,1st,Petrol,MH43-AN4332,7531,286000,0,Goregaon,Mumbai
Hyundai,2015,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,27741,1st,Petrol,MH01-BY5572,8465,433000,0,Mulund West,Mumbai
Maruti,2021,New Wagon-R LXI CNG 1.0,Manual,19622,1st,CNG,MH47-AY1942,12297,629000,0,Seawood,Mumbai
Tata,2022,Tiago XZA PLUS PETROL,Automatic,5579,1st,Petrol,MH04-LH2392,13666,699000,0,Mulund West,Mumbai
Maruti,2021,S PRESSO VXI+,Manual,11271,1st,Petrol,MH02-FN8531,8856,453000,0,Seawood,Mumbai
Hyundai,2017,Elite i20 ASTA 1.2 (O),Manual,71639,1st,Petrol,MH03-CM8030,10498,537000,0,Seawood,Mumbai
Hyundai,2021,Creta SX (O) IVT 1.5 PETROL,Automatic,20982,1st,Petrol,MH02-FN1150,30013,1577000,0,Goregaon,Mumbai
Maruti,2015,Swift Dzire ZXI,Manual,63998,1st,Petrol,MH03-BW6453,9169,469000,0,Mulund West,Mumbai
Maruti,2017,Ciaz ZDI+ SHVS,Manual,61662,2nd,Diesel,MH47-W0702,11574,592000,0,Mulund West,Mumbai
Tata,2022,Harrier XZA PLUS 2.0L DARK EDITION,Automatic,30117,1st,Diesel,MH04-LB2208,37535,1972000,0,Mulund West,Mumbai
Ford,2019,Ecosport TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),Manual,30599,2nd,Petrol,MH43-BN4348,15308,783000,0,Mulund West,Mumbai
Ford,2019,Ecosport TITANIUM + 1.5L PETROL AT,Automatic,65065,1st,Petrol,MH04-JV8302,14311,732000,0,Mulund West,Mumbai
Maruti,2014,Celerio VXI AMT,Automatic,25428,1st,Petrol,MH02-DN8398,7741,348000,0,Mulund West,Mumbai
Maruti,2015,Ertiga ZDI,Manual,74602,1st,Diesel,MH02-DW5985,16394,737000,0,Seawood,Mumbai
Maruti,2015,Wagon R 1.0 LXI CNG,Manual,47540,1st,CNG,MH04-GZ5417,9691,368000,0,Goregaon,Mumbai
